amount_tsh,gps_height,longitude,latitude,basin,population,public_meeting,scheme_management,permit,construction_year,extraction_type,extraction_type_class,management_group,payment_type,water_quality,quality_group,quantity,source,source_class,waterpoint_type
0.0,1282,36.93062303,-3.34744723,Pangani,140,True,VWC,True,2003,gravity,gravity,user-group,unknown,soft,good,insufficient,river,surface,communal standpipe
0.0,1451,37.48694569,-3.29877827,Pangani,1,False,Other,True,1972,gravity,gravity,other,never pay,soft,good,insufficient,river,surface,other
0.0,1299,36.85139168,-3.34329763,Pangani,350,True,WUA,False,2009,gravity,gravity,user-group,unknown,soft,good,insufficient,rainwater harvesting,surface,communal standpipe
0.0,0,31.58270401,-1.43032843,Lake Victoria,0,True,VWC,True,0,swn 80,handpump,user-group,monthly,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,32.93348011,-9.25329215,Lake Nyasa,0,True,VWC,False,0,nira/tanira,handpump,user-group,on failure,soft,good,enough,shallow well,groundwater,hand pump
0.0,1690,34.8707039,-4.87893434,Internal,1,True,VWC,,1990,nira/tanira,handpump,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,172,37.60548347,-7.46015671,Wami / Ruvu,1300,True,VWC,True,1985,swn 80,handpump,user-group,on failure,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,335,38.81452428,-10.48761849,Ruvuma / Southern Coast,800,True,VWC,False,0,gravity,gravity,user-group,never pay,soft,good,seasonal,rainwater harvesting,surface,other
0.0,0,31.42937325,-2.79528572,Lake Tanganyika,0,True,VWC,True,0,nira/tanira,handpump,user-group,annually,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,2036,34.22550206,-9.35423305,Lake Nyasa,0,True,VWC,False,2000,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,36.52509682,-6.175665,Wami / Ruvu,0,True,VWC,False,0,mono,motorpump,user-group,per bucket,salty,salty,enough,machine dbh,groundwater,communal standpipe multiple
0.0,1373,34.31792485,-2.98651578,Lake Victoria,500,True,WUG,False,2006,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,1778,31.73937167,-8.53132029,Lake Rukwa,500,True,VWC,False,1990,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,33.9349361,-9.49699775,Lake Nyasa,0,True,VWC,True,0,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,30.64997932,-2.52499506,Lake Victoria,0,True,VWC,False,0,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,1612,34.72015552,-1.83604584,Lake Victoria,200,False,Private operator,,1999,other - rope pump,rope pump,commercial,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,33.92290091,-9.60387649,Lake Nyasa,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,dry,spring,groundwater,communal standpipe
0.0,1205,33.78116775,-1.70591715,Lake Victoria,320,,VWC,True,1985,gravity,gravity,user-group,unknown,soft,good,enough,lake,surface,communal standpipe
0.0,0,33.43087352,-4.65350614,Internal,0,True,Water authority,True,0,mono,motorpump,user-group,per bucket,salty,salty,enough,machine dbh,groundwater,communal standpipe multiple
0.0,0,33.70013299,-9.52130349,Lake Nyasa,0,True,Water authority,True,0,gravity,gravity,commercial,never pay,soft,good,enough,spring,groundwater,communal standpipe
10.0,431,37.14417797,-6.78671137,Wami / Ruvu,50,True,VWC,True,1998,submersible,submersible,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,348,37.51284876,-6.2674835,Wami / Ruvu,1,True,VWC,True,1984,other,other,user-group,never pay,coloured,colored,dry,shallow well,groundwater,other
0.0,0,33.22085184,-2.60279664,Lake Victoria,0,True,VWC,True,0,other,other,user-group,never pay,salty,salty,seasonal,spring,groundwater,other
0.0,0,33.29630433,-2.97504127,Lake Victoria,0,True,VWC,True,0,swn 80,handpump,user-group,never pay,soft,good,dry,machine dbh,groundwater,hand pump
200.0,304,38.55216763,-5.06721735,Pangani,250,True,VWC,False,2007,nira/tanira,handpump,user-group,monthly,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,0.0,-2e-08,Lake Victoria,0,True,WUG,False,0,india mark ii,handpump,user-group,other,soft,good,enough,shallow well,groundwater,hand pump
50.0,-30,40.14849132,-10.3085438,Ruvuma / Southern Coast,210,True,Private operator,True,2007,submersible,submersible,commercial,per bucket,soft,good,seasonal,machine dbh,groundwater,communal standpipe
0.0,1491,34.70279521,-9.8134903,Lake Nyasa,75,True,VWC,False,2008,gravity,gravity,user-group,on failure,soft,good,dry,river,surface,communal standpipe
0.0,1081,35.65817496,-10.61387389,Lake Nyasa,7000,True,Other,True,2010,india mark ii,handpump,other,never pay,soft,good,seasonal,shallow well,groundwater,hand pump
10.0,1569,35.79474528,-3.27499301,Internal,100,True,VWC,True,2009,gravity,gravity,user-group,per bucket,soft,good,seasonal,river,surface,communal standpipe
500.0,1490,30.18637643,-4.40090155,Lake Tanganyika,542,True,Water authority,True,1997,gravity,gravity,user-group,on failure,soft,good,enough,spring,groundwater,communal standpipe multiple
0.0,0,33.6360513,-3.31978367,Internal,0,True,WUG,False,0,nira/tanira,handpump,user-group,other,soft,good,insufficient,shallow well,groundwater,hand pump
500.0,855,36.08045781,-10.53022572,Rufiji,1200,True,VWC,True,1982,gravity,gravity,user-group,monthly,soft,good,dry,river,surface,communal standpipe multiple
0.0,0,36.08139685,-5.70732162,Wami / Ruvu,0,True,VWC,True,0,nira/tanira,handpump,user-group,unknown,soft,good,dry,shallow well,groundwater,hand pump
8000.0,910,31.36702822,-7.32312243,Lake Rukwa,200,True,VWC,True,2009,gravity,gravity,user-group,annually,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,1853,31.52822531,-8.11475657,Lake Tanganyika,150,True,VWC,True,1985,gravity,gravity,user-group,on failure,soft,good,enough,river,surface,communal standpipe
0.0,1159,37.62619326,-3.65305574,Pangani,56,True,Water Board,False,1995,gravity,gravity,user-group,never pay,soft,good,insufficient,river,surface,other
0.0,1547,29.75996042,-4.57491507,Lake Tanganyika,320,True,VWC,True,2007,gravity,gravity,user-group,unknown,soft,good,enough,spring,groundwater,improved spring
20.0,781,37.37357502,-3.35808319,Pangani,10,True,Water authority,True,2008,gravity,gravity,commercial,per bucket,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,31.22395068,-2.8694485,Lake Tanganyika,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,32.44851563,-5.1046642,Lake Tanganyika,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe
0.0,-38,39.50874447,-8.52069429,Ruvuma / Southern Coast,300,True,VWC,True,1975,submersible,submersible,user-group,never pay,salty,salty,enough,spring,groundwater,communal standpipe multiple
0.0,360,37.6356105,-6.11426558,Wami / Ruvu,120,True,VWC,True,2008,other,other,user-group,never pay,soft,good,dry,shallow well,groundwater,hand pump
0.0,1741,31.37121017,-7.97300534,Lake Tanganyika,1,False,VWC,True,1974,ksb,submersible,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,33.77876779,-9.58400877,Lake Nyasa,0,True,Water authority,True,0,gravity,gravity,commercial,monthly,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,351,37.73262401,-6.04598084,Wami / Ruvu,200,True,VWC,True,2011,other - rope pump,rope pump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,0.0,-2e-08,Lake Tanganyika,0,True,VWC,True,0,nira/tanira,handpump,user-group,per bucket,soft,good,insufficient,shallow well,groundwater,hand pump
100.0,548,37.7553184,-6.90095042,Wami / Ruvu,160,True,VWC,True,2004,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe
200.0,1022,36.70466839,-8.66439507,Rufiji,135,True,Water Board,True,1985,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
300.0,1358,35.0889259,-9.07496123,Rufiji,60,True,VWC,False,2008,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe
0.0,707,39.15993584,-10.66731554,Ruvuma / Southern Coast,390,True,VWC,False,1980,submersible,submersible,user-group,never pay,soft,good,enough,machine dbh,groundwater,communal standpipe multiple
0.0,0,32.92710117,-3.41728076,Lake Victoria,0,True,WUG,True,0,afridev,handpump,user-group,never pay,soft,good,enough,machine dbh,groundwater,hand pump
0.0,0,33.27053426,-2.77722128,Lake Victoria,0,True,VWC,True,0,swn 80,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
300.0,1288,37.66304121,-3.67560351,Pangani,38,True,VWC,False,2007,gravity,gravity,user-group,monthly,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,896,35.80437135,-10.70961904,Ruvuma / Southern Coast,0,True,VWC,True,1983,gravity,gravity,user-group,never pay,soft,good,dry,river,surface,communal standpipe
0.0,0,31.75509461,-0.9994692,Lake Victoria,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
500.0,1312,38.01016271,-4.34984466,Pangani,420,True,Water authority,True,2009,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
500.0,1251,34.59447594,-8.73480926,Rufiji,230,True,WUA,True,1978,gravity,gravity,user-group,monthly,soft,good,insufficient,river,surface,communal standpipe
50.0,0,39.07288225,-6.60633463,Wami / Ruvu,800,True,Company,True,2010,ksb,submersible,other,per bucket,soft,good,enough,river,surface,communal standpipe
2000.0,1433,36.10949439,-7.51526875,Rufiji,160,True,VWC,True,1980,gravity,gravity,user-group,annually,soft,good,enough,river,surface,communal standpipe
0.0,1963,34.50391798,-9.23824854,Rufiji,35,True,VWC,True,1984,gravity,gravity,user-group,on failure,soft,good,enough,spring,groundwater,communal standpipe
0.0,1334,38.005415,-4.30239345,Pangani,500,True,VWC,True,2012,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,0.0,-2e-08,Lake Victoria,0,,WUG,False,0,swn 80,handpump,user-group,unknown,soft,good,enough,shallow well,groundwater,hand pump
50.0,95,40.02879053,-10.26143676,Ruvuma / Southern Coast,500,True,VWC,True,1977,submersible,submersible,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe multiple
0.0,0,33.32624236,-2.75849007,Lake Victoria,0,True,VWC,True,0,swn 80,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,1475,34.702645200000006,-9.8105075,Lake Nyasa,152,True,VWC,False,1978,gravity,gravity,user-group,never pay,soft,good,dry,spring,groundwater,communal standpipe
20.0,963,37.8612847,-4.22885511,Pangani,210,True,Water authority,True,1987,gravity,gravity,user-group,per bucket,soft,good,insufficient,spring,groundwater,communal standpipe
50.0,679,35.76743593,-7.15966191,Rufiji,1,False,,True,2002,gravity,gravity,unknown,per bucket,salty,salty,enough,spring,groundwater,communal standpipe
0.0,0,0.0,-2e-08,Lake Victoria,0,,WUG,False,0,nira/tanira,handpump,user-group,unknown,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,36.68906767,-5.94852869,Wami / Ruvu,0,True,VWC,False,0,gravity,gravity,user-group,per bucket,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,33.347042800000004,-2.81776927,Lake Victoria,0,True,VWC,True,0,swn 80,handpump,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
100.0,27,39.03136699,-6.57951545,Wami / Ruvu,80,True,Company,True,2007,ksb,submersible,commercial,per bucket,soft,good,enough,river,surface,communal standpipe
500.0,372,37.74575537,-6.00549668,Wami / Ruvu,30,True,VWC,True,2011,other - rope pump,rope pump,user-group,monthly,soft,good,enough,shallow well,groundwater,hand pump
0.0,391,37.63644666,-6.05444583,Wami / Ruvu,300,True,VWC,True,2010,other,other,user-group,never pay,salty,salty,insufficient,shallow well,groundwater,other
0.0,943,37.61582620000001,-3.36316884,Pangani,1,True,Company,True,2003,gravity,gravity,commercial,monthly,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,1675,35.29624947,-8.14430284,Rufiji,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,31.5805747,-1.41095064,Lake Victoria,0,True,VWC,True,0,nira/tanira,handpump,user-group,annually,soft,good,insufficient,shallow well,groundwater,hand pump
1500.0,507,37.07082461,-11.33886722,Ruvuma / Southern Coast,1,True,VWC,False,2000,swn 80,handpump,user-group,annually,soft,good,enough,machine dbh,groundwater,hand pump
0.0,0,36.07033787,-4.70079769,Internal,0,True,VWC,False,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,33.32614572,-2.866004,Lake Victoria,0,True,VWC,True,0,other,other,user-group,never pay,soft,good,dry,shallow well,groundwater,other
0.0,0,33.52962996,-3.12844287,Lake Victoria,0,True,WUG,False,0,swn 80,handpump,user-group,never pay,soft,good,seasonal,shallow well,groundwater,hand pump
200.0,1128,34.86605221,-10.5291209,Lake Nyasa,80,True,VWC,True,2012,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,32.95410435,-3.3878918,Lake Victoria,0,True,WUG,True,0,walimi,handpump,user-group,never pay,soft,good,enough,machine dbh,groundwater,hand pump
50.0,-9,39.42943665,-7.10215789,Wami / Ruvu,46,True,VWC,False,2000,submersible,submersible,user-group,per bucket,salty,salty,enough,machine dbh,groundwater,communal standpipe
20.0,0,37.36510003,-6.37691792,Wami / Ruvu,1200,True,VWC,True,1984,submersible,submersible,user-group,per bucket,soft,good,insufficient,machine dbh,groundwater,communal standpipe
0.0,1786,31.73878916,-8.53201255,Lake Rukwa,1000,True,VWC,False,2009,india mark ii,handpump,user-group,never pay,soft,good,enough,machine dbh,groundwater,hand pump
0.0,0,33.36247367,-3.80071716,Internal,0,True,WUG,True,0,nira/tanira,handpump,user-group,never pay,soft,good,seasonal,shallow well,groundwater,hand pump
2500.0,1120,35.70565344,-10.61196381,Lake Nyasa,600,False,Other,True,2007,india mark ii,handpump,other,annually,soft,good,seasonal,shallow well,groundwater,hand pump
0.0,1710,31.37523076,-8.25753056,Lake Tanganyika,100,True,VWC,False,1991,swn 80,handpump,user-group,never pay,soft,good,insufficient,machine dbh,groundwater,hand pump
0.0,1872,38.24545327,-4.6371018,Pangani,1,True,VWC,True,1998,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,other
30.0,27,39.28530787,-6.96831823,Wami / Ruvu,6922,True,VWC,False,2010,submersible,submersible,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,1970,34.22228198,-9.36374149,Lake Nyasa,0,True,VWC,False,2000,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,33.62959793,-3.05146994,Lake Victoria,0,True,WUG,False,0,swn 80,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,30.47870594,-2.63731087,Lake Victoria,0,True,VWC,False,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,other
500.0,1813,34.80435936,-9.07265861,Rufiji,65,True,VWC,True,2010,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
30.0,920,36.97739431,-3.55900308,Pangani,300,True,Water authority,True,2000,submersible,submersible,commercial,per bucket,soft,good,enough,machine dbh,groundwater,other
0.0,0,33.33358364,-3.23342699,Lake Victoria,0,True,VWC,True,0,swn 80,handpump,user-group,never pay,unknown,unknown,insufficient,shallow well,groundwater,hand pump
0.0,0,33.32425733,-3.76259244,Internal,0,True,WUG,False,0,nira/tanira,handpump,user-group,never pay,soft,good,seasonal,shallow well,groundwater,hand pump
0.0,0,31.94292436,-3.20471401,Lake Tanganyika,0,False,WUG,True,0,nira/tanira,handpump,user-group,unknown,salty,salty,enough,shallow well,groundwater,hand pump
0.0,0,34.41206625,-3.16369728,Internal,0,True,Parastatal,True,0,gravity,gravity,parastatal,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe
0.0,0,32.94695769,-9.15850848,Lake Rukwa,0,True,VWC,False,0,nira/tanira,handpump,user-group,on failure,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,361,37.8067835,-10.89853222,Ruvuma / Southern Coast,1,True,VWC,False,1988,other,other,user-group,never pay,soft,good,enough,machine dbh,groundwater,hand pump
200.0,257,36.90835622,-7.83972684,Rufiji,200,True,WUA,True,1995,gravity,gravity,user-group,monthly,soft,good,insufficient,river,surface,communal standpipe
0.0,1554,36.82596717,-3.17917954,Internal,120,True,VWC,True,2006,gravity,gravity,user-group,unknown,soft,good,enough,spring,groundwater,communal standpipe multiple
0.0,486,38.14668142,-5.54999929,Pangani,200,True,VWC,True,2007,afridev,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,35.67761311,-6.1982705000000005,Internal,0,True,VWC,False,0,mono,motorpump,commercial,per bucket,soft,good,insufficient,machine dbh,groundwater,communal standpipe multiple
